Date,Opening price,The maximum,The minimum,Closing price,Volume
20090711,,,,,
20090712,,,,,
20090713,912.15,923.32,908.0,920.0,0.0
20090714,920.3,927.7,918.25,924.6,0.0
20090715,925.57,942.1,924.9,938.45,0.0
20090716,939.07,940.3,932.9,936.35,0.0
20090717,936.7,939.75,932.0,936.7,0.0
20090718,,,,,
20090719,,,,,
20090720,936.7,955.15,936.7,948.35,0.0
20090721,949.27,953.67,944.7,948.15,0.0
20090722,948.0,954.75,945.1,950.4,0.0
20090723,950.4,957.4,947.95,947.15,0.0
20090724,950.32,954.25,946.97,950.35,0.0
20090725,,,,,
20090726,,,,,
20090727,950.35,959.7,948.3,952.65,0.0
20090728,953.27,956.67,934.5,936.65,0.0
20090729,938.5,940.85,925.9,929.0,0.0
20090730,929.3,937.05,928.7,933.3,0.0
20090731,935.27,957.25,932.25,953.75,0.0
20090801,,,,,
20090802,,,,,
20090803,953.75,962.2,952.12,955.55,0.0
20090804,957.25,970.2,951.35,966.75,0.0
20090805,967.55,968.2,958.8,961.95,0.0
20090806,964.35,971.75,956.1,962.15,0.0
20090807,963.77,965.45,953.4,953.9,0.0
20090808,,,,,
20090809,,,,,
20090810,953.9,956.9,942.85,944.65,0.0
20090811,945.97,949.77,942.05,944.55,0.0
20090812,946.2,952.2,940.5,946.05,0.0
20090813,946.05,960.55,945.22,953.5,0.0
20090814,954.87,959.12,943.05,945.85,0.0
20090815,,,,,
20090816,,,,,
20090817,945.85,948.55,930.05,932.8,0.0
20090818,931.1,939.85,931.1,937.3,0.0
20090819,937.25,945.3,932.35,941.55,0.0
20090820,941.55,945.65,937.65,939.35,0.0
20090821,939.35,957.75,938.3,953.15,0.0
20090822,,,,,
20090823,,,,,
20090824,953.15,956.95,938.12,941.4,0.0
20090825,941.65,954.5,941.65,943.55,0.0
20090826,945.27,949.9,940.2,944.1,0.0
20090827,945.47,950.8,941.8,946.75,0.0
20090828,946.75,962.3,946.75,954.95,0.0
20090829,,,,,
